제목,label
"北, 개성공단에 중국 기업 유치제의했나...통일부 첩보 확인 중",0
 억지 법 적용으로 진실화해위원 거부하는 대통령실,0
"중국 한국 말참견, 신중해야 윤 대통령 뭐라고 했길래",0
"검찰, 송영길도 수사 뜻 밝혔다 규명해야 할 지점",0
"윤 대통령 국빈방문, 확장억제 경제 성과 나올까 관전 포인트는",0
김만배 김용 등과 의형제 맺은 적 없다  천화동인 1호 실소유자는 나,0
"中, 尹 발언에 말참견 불허... 외교부 국격 의심, 심각한 결례",0
1호 영업사원이라더니 리스크만 키우는 윤석열식 마이너스 외교,0
"한국은 미국의 종속국, 윤석열은 바이든 오빠만 본다 중국 교수의 일침",0
"한단협, 원희룡 장관에 주거약자 복지 요청",0
"윤희숙, 洪에 반박 공항 없어 낙후? 구태 정치인 뽑았으니까",0
전세 사기 피해자에 우선 매수권 부여 LTV DSR 한시 완화,0
"의총 연 민주당 국민께 사과 송영길 즉각 귀국, 공식 요청",0
"김외철 전 국무총리실 비서관, 한국인공지능협회 상근부회장에",0
"정권 돌려달라 양심 있어야 민주당-원희룡, 전세사기 원인공방",0
얼어붙은 벤처투자에 10.5조원추가 지원 나선다,0
"원희룡 고위 정치인들, 건축왕에 청탁제보 특별수사 중",0
野 의총 송영길 즉각 귀국하라...22일 회견 후 들어올 가능성,0
"尹 대만, 중국만의 문제 아니다 中 말참견 용납안해 반발",0
고용 세습 대통령 한마디에 1200곳 사업장 털겠다는 노동부,0
윤석열 대통령 대만문제 발언에 대한 대만 반응은? ,0
"민주 돈봉투에 몸살 송영길은 사면초가, 與는 관련자 징계하라",0
"송영길에 0.59%p차 패배홍영표 참담하다, 당사자 책임있는 자세 필요",0
"이새날 서울시의원, 압구정 클린데이대대적 환경정비 나서",0
"주한미군, 전시 대비용 비축탄 우크라 반출 美 국방부 요청",0
민주당 돈봉투 의혹강래구 구속영장  첫 단추꿰고 송영길 윤관석 수사 가속화하나,0
"국회 정보위, 美 도 감청 의혹 등 현안보고 불발 속 여야 네 탓 공방",0
"원희룡 5호선 연장 노선 확정, 가더라도 해결하고 가겠다",0
"민주 등 야4당, 이태원 참사 특별법 발의 국힘 재난 정쟁화",0
"尹, 워싱턴서 미군 수뇌부에 안보브리핑 받는다 한미 공조 상징적 장면",0
송영길에 0.59%p차 패배 홍영표 신속 책임있는 자세 필요,0
"中, 尹대통령 발언에 대만 문제 해결은 중국인의 몫",0
늦어지는 전세사기 피해자 지원대책,0
"국회가 허용한 생협 공제, 14년간 표류 왜?",0
"野인사 전세계 한국인, 러 독극물 암살 주요 타깃될 것",0
"중국 한국, 대만문제 신중히 처리해야 참견 허용 안해",0
"국립외교원 미주연구부장 러, 한국에 경제보복? 약소국이 강대국 제재하나",0
"사드 배치 6년 돼서야... 합참의장, 성주기지 첫 공개방문",0
모다모다-직능경제인단체총연합회 MOU 체결,0
"당정, 전세사기 피해자에 우선매수권 저리대출 공공매입엔 선 긋기",0
"尹, 26일 한미 정상회담 27일 미 의회 연설 확장 억제 강화 주목",0
 빈자리 많은 더불어민주당 의원총회장,0
우크라이나 무기 지원 논란에 러시아 행동에 달렸다는 정부,0
"윤 대통령, 24일 미 국빈방문 70년 동맹 역사 강조할 듯",0
野 4당 이태원 참사 특별법 공동 발의 특조위서 진상 조사,0
"中, 尹 대만해협 긴장 반대 발언에 말참견 불허",0
"윤심 받들기자업자득 국힘 최고위원회의, 출범 한 달 만에 반쪽",0
"윤 대통령, 내주 5박7일 미국 국빈 방문  확장억제 구체적 작동 계기될 것",0
"한일 기업인, 공부모임 만든다...반도체 배터리 공급망 협력안 찾을까",0
윤희숙 영호남 구태 정치인이 땅 파서 지역주의 극복? 홍준표와 2라운드,0
김재원 태영호 사라진 최고위 징계 대신 사퇴론 띄우는 與,0
크렘린궁 무기 지원은 전쟁 개입에 대통령실 러에 달렸다,0
김재원 이어 잇단 설화태영호도 與 최고위 자진불참,0
"야4당, 이태원 참사 진상규명 특별법 발의  국민의힘 불참",0
전세사기 대책위에 진보당 민노총 빈민연 올라탔다,0
"전세사기 보증금 반환 채권 매입, 정부는 난색 왜?",0
원희룡 건축왕 전세 사기에 고위 정치인 개입 제보...특별수사 중,0
"與 한전 가스公, 요금 안 올리면 다 죽는다며 국민 겁박",0
"허훈 서울시의원, 목동 1 2 3단지 종환원 촉구 결의안통과",0
與 불체포특권 토론회 개최 사법리스크野 압박,0
천하람 이성 꼬실 자유 사라져가는 이상한 나라가 되어가고 있다,0
금융사 임원 성과보수 절반은 최소 5년간 나눠 받는다,0
"Former Minister Cho Kuk, I Will Live as a Natural Person, a Human Being, and a Citizen",1
PPP and Government Wants to Grant Tenants First Purchasing Rights and Provide Low-Interest Loans for Jeonse Fraud Victims,0
"이재명, 분향소 옆에서 대통령 말 몇 마디로 대한민국 수천냥 빚",0
회계서류 비치 보존 소명 거부 노조 현장조사 불공정채용 처벌 추진,0
 이태원참사 특별법 발의 야3당 원내대표 공동기자회견,0
깡통전세 공공매입제안에 원희룡 무슨 돈으로? 얼마에?,0
"北, 개성공단 中 투자 유치 정황 대통령실 유엔 제재 위반",0
"민주당 의원들 당 지도부, 민형배 복당 신속히 시켜야",0
"진실화해위원 탈락허상수, 대통령실에 임명 촉구 의견서",0
민주주의를 위해 함께 서야 할 한미동맹,0
 돈봉투 지라시 김용민 이수진 장경태 허위유포 고발,0
"미, 사거리 1600㎞ 토마호크 대대본토 배치 결정",0
"대통령실 앞, 종이박스 찢어 손글씨 살고 싶습니다",0
18세 청춘 산화한 6 25 전사 이등중사 유해 70여 년 만에 가족 품에,0
 전세사기 구제방안 마련 촉구피해자들 현수막,0
"전세사기 피해 마련, 왜 쉽지 않나",0
"尹 방미때 野의원 동행무산 민주당, 국빈방문에 불참",0
"생색내기 그만하고 대통령 직접 나서라  전세사기 피해자들, 대통령 면담 요청",0
"최재란 서울시의원 소개, 목동 1 2 3단지 조건 없는 제3종 상향 청원상임위 의결",0
北정찰위성 갸웃하는 전문가들 궤도 올리더라도 조악한 수준,0
" 스토킹당한 북 이탈여성, 이사 어려워 보복 공포 견뎠다",0
"한국, 탄약 비축량 세계 최고...우크라이나 무기 지원해야",0
보훈처 국빈 방미 계기 뉴욕 타임스스퀘어 전광판 한미 참전용사 10대 영웅홍보,0
야당 尹 밀실 외교...러 160여 개 현지법인 날벼락 위험 처해,0
채수지 서울시의원 발의 목동 1 2 3단지 조건 없는 3종 환원 촉구 결의안상임위 통과,0
"50억 클럽 김건희 특검법급물살 야권, 27일 패스트트랙 지정 합의",0
이탈리아 둘째 낳으면 세금 면제 파격 대책 검토,0
"민당정, 전기 가스요금 인상 공감대 시점은 아직",0
"北 핵공격엔 핵보복이튿날, 美 ICBM 미니트맨-3 시험발사",0
北동창리 발사장 인근 부두에 선박 접안 발사장은 아직 공사 중,0
"시진핑, 숨가쁜 포스트 코로나외교 영향력 복원 미 봉쇄 돌파 목표",0
"대통령실 尹대통령 원론적 발언 韓대응, 러시아에 달려",0
"조국, 내년 총선 출마 질문에 말씀드리기 곤란하다",0
"백악관 윤석열-바이든 대통령, 25일 한국전쟁기념비 방문",0
"프랑스 연금개혁, 노동 불평등 해소 우선해야",0
"프랑스 연금개혁, 사용자 연령차별부터 바꿔야",0
"대통령실, 우크라 무기지원 여부에 러시아 행동에 달려있다",0
민주 기업 경쟁력 강화 모임 출범 규제혁파 제도개선 입법 추진,0
韓 우크라 무기지원에 러 전방위 경고 지금과 큰 변화 없을 것,0
"최대 100만원소액생계비대출, 연말까지 공급  금융권서 추가 기부금",0
美전문가들 韓에 대한 러시아 보복 한계 있을 것 남북관계 별 영향 없어,0
"백악관, 윤대통령 국빈방문 일정 발표 한미동맹 공동비전 논의",0
이승만 한미동맹 탄생 주역 李모교 美 프린스턴대 뉴욕총영사 초청 강연,0
"대통령실, 우크라 무기지원 여부 향후 러시아에 달려있다",0
 尹대통령 24~30일 국빈방미 26일 정상회담 27일 의회연설,0
尹대통령 24~29일 국빈방미 26일 정상회담 27일 의회연설,0
포럼 사의재용산 이전 실제 비용 1조원 육박,0
 당정 전기 가스요금 인상 불가피,0
김재원 이어 태영호도  실언 논란 직후 최고위 불참,0
특검법 매듭 만류에도 법사위 떠난 기동민 이해상충 우려,0
"백악관, 尹대통령 국빈 방미일정 발표 철통 같은 한미동맹 강조",0
이재명 대통령 사기꾼 양안 군사지원세마디에 3천만냥 빚,0
통일부 북한 군사정찰위성 조만간 발사 가능성  도발행위 즉각 중단,0
디아스-카넬 쿠바 대통령 연임성공 경제위기 등 앞길 험난,0
"원희룡, 민주당, 전세사기 원인제공자가 해결사 자처 양심 있어야",0
한일 기업인 공부모임 만들기로 에너지 배터리 반도체 협력,0
"주한미군 155㎜ 전시용 비축탄, 우크라 지원하고 1주일치 남았다",0
"실언태영호, 당 최고위 불참 김재원 이어 두번째",0
"방송학회, 공영미디어 재원구조 건전화 방안 세미나",0
"성비위 의혹? 서울시의회 국힘, 민주당 정진술 시의원 조사 신청",0
조국 목에 칼이 걸렸는데 무슨 일 하겠나 자연인으로 살겠다,0
윤봉길 손녀 윤주경 태영호 발언에 우울  스스로 역사 부끄럽게 해선 안돼,0
"尹, 24일부터 국빈 방미 백악관 바이든 尹 부부, 25일 한국전쟁기념비 방문",0
누굴 위한 결정? 尹 우크라 군사지원 가능발언에 美 응답했다,0
"백악관, 윤대통령 국빈 방미일정 발표 인태 지역을 위한 한미동맹 비전 논의",0
"노동부, 회계자료 미보고 42개 노조 현장조사 공정채용법 입법도 속도",0
"조민 정치하면 응원? 조국 딸, 정치 생각 없어 총선 출마엔 말 아껴",0
" 백악관 바이든 尹부부, 25일 한국전쟁기념비 방문",0
이재명 尹 사기꾼 양안 군사지원 세 마디에 3천만냥 빚,0
6 25전쟁서 18세에 산화한 이승옥 이등중사 73년만에 귀가,0
기시다 이번엔 내가 가겠다 회식 자리서 드러낸 방한 의지,0
"맥아더 백선엽...한국전쟁 10대 영웅, 美 타임스스퀘어에 뜬다",0
"최호정 국민의힘 대표의원, 정진술 서울시의원 성비위 의혹 조사신청서윤리특별위원회 제출",0
"자산 거품, 더 비싸게 사줄 바보가 있다고 믿는 바보들이 만든다",0
직무 관련자 200여명에게 계좌번호 찍힌 모친 부고장 보낸 태백시장,0
"집 경매 처분 시 지방세보다 전세보증금 먼저 갚도록 하는 법 개정, 속도 낼 듯",0
"실언 논란 태영호, 김재원에 이어 與 최고위 불참",0
박주민 송영길 당분간 귀국의사 없는것 같다더라,0
"유인태, 민주당 전대 돈봉투의혹에 올 게 왔구나",0
尹 우크라 무기지원 낀 한국딜레마 미 철통 동맹 vs 러 북한 괜찮나? ,0
"조현동 주미대사, 바이든에 신임장 제정",0
"김춘곤 서울시의회 윤리특별위원회 위원장, 지방의회의원 품위유지 강조",0
백범이 김일성에게 당했다는 태영호가 맞다,0
"민주당 윤 대통령, 우크라이나 군사 지원 시사 철회하라",0
김기현 송영길과 이재명 진실 은폐 모의했나,0
韓무기지원에 반발한 러 美전문가 北에 핵∙미사일 기술 이전 가능성,0
당정 전세사기 피해 임차인 우선매수권 부여 저리대출 추진,0
김혜영 서울시의원 학부모에 의한 교권침해 2배 늘어 대응에는 속수무책,0
당정 전세 사기 피해 임차인 우선매수권 부여 저리대출 추진,0
"정부 국힘 건축왕, 유력 정치인 특별수사 지원대책은 재탕",0
"디아스카넬 쿠바 대통령, 국회 투표서 98%로 지지로 연임 성공",0
"北 정찰위성 발사 앞두고 美, ICBM 미니트맨-3 발사",0
 당정 조직적 전세사기 범죄수익 전액 몰수 보전 조치,0
당정 전세 사기 피해 임차인 우선매수권 부여 저리대출 추진,0
 성큼 다가온 일광욕과 서핑의 계절! 초여름 더위 즐기는 부산,0
 당정 조직적 전세사기 범죄수익 전액 몰수 보전 조치,0
 전세사기 대책 긴급당정,0
"백현동 부지 용도 변경된 그 해...정진상, 김인섭 두 차례 특별 면회",0
"바이든 또 말실수 조만간 尹 만나는데 남미, 아니 한국",0
"박주민 송영길, 당분간 귀국의사 없는 듯 돈봉투 전대 영향 미쳤을 수도",0
한일 기업인 공부모임만든다... 4대그룹도 참석,0
국빈 방미 앞두고 중 러와 거친 말 주고받으며 각 세운 윤석열 정부,0
민주당 세계관에 갇혔다정의당 틀 깨자는 탈이념 제3지대론,0
정의당 재창당마술은 없다 다시 지역 민생으로,0
"IMO, 북한 군사정찰위성 발사 예고에 아직 통보 없어",0
조국 전 장관 자연인 인간 시민으로 살아가겠다,0
고작 300만원밥값 수준 野일각 돈봉투 발언에 비난 쇄도,0
"당 정, 전세사기 피해 추가 대책 협의  전기 가스 요금 관련 산업계 의견 청취",0
" 정진상, 김인섭 수감 당시 두 차례 특별 면회",0
"전세사기 피해자 조문 간 김기현, 대책위와 마찰 고성",0
